bfs_number,rooms,area,price,postalcode,address,town,description_raw,bfs_name,pop,pop_dens,frg_pct,emp,tax_income
118,3.0,49,1441,8630,"Neuhusstrasse 6, 8630 Rüti ZH", Rüti ZH,«Gemütliche Wohnung im Grünen»,Rüti (ZH),12286,1221.2723658052,24.8412827609,5053.0,66676
118,3.0,111,2600,8630,"Widacherstrasse 5, 8630 Rüti ZH", Rüti ZH,«3 Zimmer-Maisonette-Wohnung»,Rüti (ZH),12286,1221.2723658052,24.8412827609,5053.0,66676
118,3.0,58,1490,8630,"Widenweg 14, 8630 Rüti ZH", Rüti ZH,"«Ruhig & Grün , Genau was Sie suchen !»",Rüti (ZH),12286,1221.2723658052,24.8412827609,5053.0,66676
118,4.0,118,3240,8630,"Rain 1, 8630 Rüti ZH", Rüti ZH,«Gemütliches 4-Zimmer-Reihenhaus in zentraler Rüti-Lage»,Rüti (ZH),12286,1221.2723658052,24.8412827609,5053.0,66676
118,3.0,66,1450,8630,"Bachtelstrasse 24b, 8630 Rüti ZH", Rüti ZH,«Schöne 3-Zimmerwohnung in ruhigem Quartier»,Rüti (ZH),12286,1221.2723658052,24.8412827609,5053.0,66676
118,2.5,61,1307,8630,"Faegswilerstrasse 1, 8630 Rüti ZH", Rüti ZH,«Kleine Attikawohnung mit grossem Charme»,Rüti (ZH),12286,1221.2723658052,24.8412827609,5053.0,66676
88,3.5,65,1850,8173,"Zürcherstrasse 1, 8173 Neerach", Neerach,«Attraktive 3.5-Zimmer-EG-Wohnung in Neerach»,Neerach,3175,525.6622516556,13.3228346457,641.0,110502
88,3.5,101,2420,8173,"Vogtmühlestrasse 2, 8173 Neerach", Neerach,«Wohnen im steuergünstigen Neerach»,Neerach,3175,525.6622516556,13.3228346457,641.0,110502
88,2.5,68,2060,8173,"Vogtmühlestrasse 2, 8173 Neerach", Neerach,«Wohnen im steuergünstigen Neerach»,Neerach,3175,525.6622516556,13.3228346457,641.0,110502
88,5.5,191,3400,8173,"Steinmaurstrasse 19B, 8173 Neerach", Neerach,«Traumhaft schöne 5 1/2 Zimmer Maisonette-Wohnung in Neerach mit Eigentumsstandard zu vermieten»,Neerach,3175,525.6622516556,13.3228346457,641.0,110502
261,2.0,54,4853,8004,"Cramerstrasse 8-12, 8004 Zürich", Zürich,«2 Bedroom Apartment Senior Balcony»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,45,2520,8004,8004 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 2½ ZI-WOHNUNG IN ZÜRICH - KREIS 4 HARD»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,48,3360,8004,8004 Zürich, Zürich,«MÖBLIERT: 2½ ZI-WOHNUNG IN ZÜRICH - KREIS 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,21,1990,8004,"Hildastrasse 1, 8004 Zürich", Zürich,«Urbanes Wohnen im Kreis 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,98,3491,8004,"Badenerstrasse 123, 8004 Zürich", Zürich,«Schöne 4-Zimmerwohnung im Kreis 4 zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,50,2900,8004,8004 Zürich, Zürich,«Mitten im In-Quartier von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,140,9950,8004,"Gustav-Gull-Platz 4, 8004 Zürich", Zürich,«Welcome to Zurich Skyline - 4.5 Zimmerwohnung mit Weitblick»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,25,2100,8004,"Badenerstrasse 250, 8004 Zürich", Zürich,«Attraktiv - möbliert - Neubau beim Lochergut»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,93,3900,8004,"Dienerstrasse 59, 8004 Zürich", Zürich,«furnished 3.5 room apartment in Zurich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,58,2900,8004,"Badenerstrasse  250, 8004 Zürich", Zürich,«Mittendrin statt nur dabei!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,46,3100,8004,"Badenerstrasse  250, 8004 Zürich", Zürich,«Kreis 4 - Möblierte Apartments in bester Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,148,6820,8004,"Robert-Stephenson-Weg  47, 8004 Zürich", Zürich,«4.5-Zimmerwohnung in der Europaallee»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,36,1909,8004,"Badenerstr. 136, 8004 Zürich", Zürich,«Moderne Stadtwohnung mitten in Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,58,2900,8004,"Badenerstrasse 250, 8004 Zürich", Zürich,«When living becomes a pleasure - Privileged location - Kreis 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,30,1170,8004,"Hohlstr. 52, 8004 Zürich", Zürich,«Wohnen im Herzen der Stadt Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,10,1499,8004,8004 Zürich, Zürich,"«Studio, Zürich Zentrum, unbefristet»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,16,1375,8004,"Feldstrasse 46, 8004 Zürich", Zürich,«Tolle Singlewohnung an perfekter Lage per sofort»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,28,1484,8004,"Sihlhallenstrasse 19, 8004 Zürich", Zürich,«Grosszügige 1-Zimmerwohnung im Kreis 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,22,1720,8004,"Feldstrasse 46, 8004 Zürich", Zürich,«Moderne Wohnung für Singles in Zürich Aussersihl»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,30,2220,8004,"Dienerstrasse 8, 8004 Zürich", Zürich,«Moderne Wohnung an bester Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,106,3780,8004,"Kasernenstrasse 77 A, 8004 Zürich", Zürich,«Ihr neues Zuhause im Herzen von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,66,4050,8004,"Müllerstrasse 71, 8004 Zürich", Zürich,«2.5 Zimmer Attikawohnung mit ZWEI Terrassen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,78,4750,8004,"Ankerstrasse 114, 8004 Zürich", Zürich,«2.5 Zimmer Attikawohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,49,4335,8003,"Rotachstrasse 33, 8003 Zürich", Zürich,«2 Bedroom Apartment Junior Terrace»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,75,6590,8003,"Zentralstrasse 37, 8003 Zürich", Zürich,"«""URBAN LUXURY with ROOFTOP TERRACE ACCESS""»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,92,3495,8003,"Zurlindenstrasse, 8003 Zürich", Zürich,«Appartement Zürich - 4 pièces»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,115,8490,8003,"Gotthelfstrasse 41, 8003 Zürich", Zürich,«BRANDNEW & BLISSFUL: attic 2-bedroom serviced apartment Wiedikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,18,820,8003,"Kalkbreitestrasse 117, 8003 Zürich", Zürich,"«Möbliertes Zimmer mit eigener Küche, Nähe Goldbrunnenplatz & Schmiede Wiedikon»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,97,3576,8003,"Zurlindenstrasse 111, 8003 Zürich", Zürich,«Cityloft mit flexibler Raumunterteilung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,90,2950,8003,"Aemtlerstrasse 76, 8003 Zürich", Zürich,"«Kreis 3, nähe Idaplatz 4-Zimmerwohnung»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,15,1500,8003,"Steinstrasse 35, 8003 Zürich", Zürich,«Modern möbilierte gemütliche 1-Zimmerwohnung mit Balkon in Kreis 3 zu»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,23,1818,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Die Oase im Herzen des Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,48,2690,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Die Oase im Herzen des Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,30,2075,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Die Oase im Herzen des Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,56,3430,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,77,4290,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,51,1742,8003,"Saumstrasse 39, 8003 Zürich", Zürich,«Ruhig gelegene Wohnung im Kreis 3 - befristet für 1 Jahr!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,68,3500,8003,"Badenerstrasse 310, 8003 Zürich", Zürich,"«Cozy, freshly renovated flat in the heart of Kreis 3/4»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,76,1970,8003,"Goldbrunnenstrasse 120, 8003 Zürich", Zürich,«3- Zimmerwohnung im Kreis 3 direkt beim Goldbrunnenplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,80,3500,8003,"Manessestrasse 8, 8003 Zürich", Zürich,«Teilmöbilierte Wohnung an top zentraler Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,38,1890,8003,"Zurlindenstrasse 31, 8003 Zürich", Zürich,«Grosszügige 1.5-Zimmerwohnung ruhig und doch zentral gelegen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,25,965,8003,"Nussbaumstrasse 29, 8003 Zürich", Zürich,«1- Zimmerwohnung im Kreis 3 direkt beim Goldbrunnenplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,32,3515,8045,"Wolframplatz 1, 8045 Zürich", Zürich,«2 Bedroom Apartment Mini»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,41,3930,8045,"Wolframplatz 1, 8045 Zürich", Zürich,«2 Bedroom Apartment Junior»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,50,2720,8045,"Haldenstrasse, 8045 Zürich", Zürich,«Erstvermietung 2.5-Zimmer-Neubauwohnungen im Binzquartier»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,57,4822,8045,"Wolframplatz 1, 8045 Zürich", Zürich,«2 Bedroom Apartment Senior»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,91,2670,8045,"Wannerstr. 43, 8045 Zürich", Zürich,«Charmante 4.5-Zimmerwohnung im Brunaupark sucht Mieter!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,67,2400,8045,"Edenstrasse 9, 8045 Zürich", Zürich,«Charmante 2-Zimmerwohnung beim Sihlcity»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,98,3121,8041,"Maneggstrasse 87, 8041 Zürich", Zürich,«Moderne und helle Wohnung im Greencity-Areal!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,73,3460,8041,8041 Zürich, Zürich,"«EXTRAVAGANT, MODERN, DIREKT AN DER SIHL!»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,128,3020,8041,"Grossackerstrasse 75, 8041 Zürich", Zürich,«Dachmaisonettewohnung an ruhiger Lage mit Aussicht auf die Alpen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,114,3262,8041,"Maneggstrasse 83, 8041 Zürich", Zürich,«Quartierleben direkt vor der Haustüre!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,5.5,192,4960,8047,"Albisriederstrasse 392a, 8047 Zürich", Zürich,«Liebhaberobjekt unter Denkmalpflege zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,64,2085,8047,"Altstetterstrasse 288, 8047 Zürich", Zürich,«3.5-Zimmer-Wohnung in Albisrieden»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,108,2380,8047,"Bachwiesenstr. 119, 8047 Zürich", Zürich,«Hübsche Wohnung in Albisrieden zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,58,1825,8047,"Letzigraben 236, 8047 Zürich", Zürich,«Ihre neues Zuhause in Zürich!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,102,3701,8047,"Rautistrasse 11/13, 8047 Zürich", Zürich,«Sichern Sie sich diese zentrale Maisonettewohnung!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,5.5,135,3655,8047,"Albisriederstrasse 278, 8047 Zürich", Zürich,«Schöne 5.5 Zimmerwohnung zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,56,1690,8047,"Albisriederstrasse 181, 8047 Zürich", Zürich,«Moderne Stadtwohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,170,6600,8005,"Limmatstrasse 260, 8005 Zürich", Zürich,«Exklusiv! Grosszügig! Wohngenuss pur!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,81,3131,8005,"Pfingstweidstrasse 98, 8005 Zürich", Zürich,«Exklusive 1.5 Zi Loft-Wohnung im Hochhaus Hard Turm Park»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,146,5550,8005,"Limmatstrasse 260, 8005 Zürich", Zürich,"«Exklusive, lichtdurchflutete 3.5-Zimmerwohnung mitten in Zürich»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,11,1120,8005,"Neugasse 40, 8005 Zürich", Zürich,«Kleines Zimmer mit Küche und Bad - nähe Zürich HB»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,70,3050,8005,"Quellenstrasse 34, 8005 Zürich", Zürich,"«3.5-Zimmerwohnung im Kreis 5, mit eigenem Garten und Sitzplatz von 60 m2»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,90,3990,8005,"Ottostrasse 17, 8005 Zürich", Zürich,«Helle 3.5-Zimmer Wohnung mit Dachterrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,143,4200,8005,"Turbinenstrasse 35, 8005 Zürich", Zürich,«Furnished 3.5 flat next to Prime Tower - temporary sublet for (flexible) 1-2 years»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,68,2640,8005,"Pfingstweidstrasse 104C, 8005 Zürich", Zürich,«Furnished long-term subrent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,141,3309,8050,"Hagenholzstrasse 100, 8050 Zürich", Zürich,«Wohnung an zentraler Lage im Andreaspark»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,71,2650,8050,"Herbstweg 57, 8050 Zürich", Zürich,«Attraktive 3.5 Zimmer-Wohnung an ruhiger Lage in Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,24,1960,8050,"Hagenholzstrasse 59, 8050 Zürich", Zürich,«City Pop - Your flexible solution for long and short stays!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,66,2567,8050,"Oberwiesenstrasse 67, 8050 Zürich", Zürich,«grosszügige 3.5-Zimmerwohnung Neubau 2018»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,122,3190,8050,"Max Bill Platz 5, 8050 Zürich", Zürich,«Modernes Wohnen im Zentrum von Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,135,3840,8050,"Brown Boveri-Str. 12, 8050 Zürich", Zürich,«*Helle Wohnung mit 100m² Terrasse*»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,64,2468,8050,"Birchstrasse 98, 8050 Zürich", Zürich,«Bijou for you!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,116,2910,8050,"Birchstrasse 183A, 8050 Zürich", Zürich,«Grosszügige 3.5 Zimmer-Wohnung in Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,17,1340,8050,"Baumackerstrasse 47, 8050 Zürich", Zürich,«Wohnen in Mitten von Zürich-Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,81,3200,8050,"Riedgrabenweg 28, 8050 Zürich", Zürich,«Gemütliche Wohnung in ruhigem Wohnquartier»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,46,1475,8050,"Güetliweg 5, 8050 Zürich", Zürich,"«An zentraler, ruhiger Lage, gepflegte Umgebung im Grünen»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,148,4180,8050,"Schaffhauserstrasse 363, 8050 Zürich", Zürich,««Renovierte 4.5-Zimmerwohnung an zentraler Lage»»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,22,1336,8050,"Herbstweg 5, 8050 Zürich", Zürich,«Zentrale 1-Zimmerwohnung an ruhiger Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,63,2900,8050,"Eggbühlstrasse 26, 8050 Zürich", Zürich,"«WUNDERSCHÖNE 2,5-MAISONETTEWOHNUNG IM EGGBÜHL»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,59,2320,8050,"Leutschenbachstrasse 40, 8050 Zürich", Zürich,«Attraktive 2.5-Zimmer-Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,71,2425,8050,"Eggbühlstrasse 9, 8050 Zürich", Zürich,«Zuhause an bester Wohnlage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,73,2565,8050,"Eggbühlstrasse 9, 8050 Zürich", Zürich,«Wohnen an bester Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,35,1740,8037,"Lehenstrasse 51, 8037 Zürich", Zürich,"«1.5-Zimmer-Wohnung an ruhiger, zentraler Lage»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,65,5900,8037,"Rosengartenstrasse 55, 8037 Zürich", Zürich,«Serviced 1-bedroom with great view and luxurious interior design»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,75,6900,8037,"Rosengartenstrasse 55, 8037 Zürich", Zürich,"«""Serviced 1-bedroom apartment: spectacular view & luxurious interior»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,81,3673,8037,"Kleinertstrasse 2, 8037 Zürich", Zürich,«Individuelle 3.5 EG Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,26,1500,8037,"Nordstrasse 166, 8037 Zürich", Zürich,«Urbanes Wohngefühl sucht neuen Mieter»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,26,1520,8037,"Nordstrasse 166, 8037 Zürich", Zürich,«Urbanes Wohngefühl sucht neuen Mieter»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,27,1171,8037,"Nürenbergstrasse 23, 8037 Zürich", Zürich,«Tolle Wohnung mit Balkon - ideal für Singles!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,73,2870,8037,"Wibichstrasse 33, 8037 Zürich", Zürich,«Umfassend sanierte Duplex Dachwohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,23,1590,8051,"Aprikosenstrasse 5, 8051 Zürich", Zürich,«Tolles Studio im Kreis 12»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,100,3500,8051,"Heidwiesen 19, 8051 Zürich", Zürich,«Schöne Neubauwohnung zentrumsnah in Zürich Schwamendingen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,41,1910,8051,"Friedrichstrasse 24, 8051 Zürich", Zürich,«ERSTVERMIETUNG - Wohnen in Zürich-Schwamendingen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,84,2320,8051,"Auhofstrasse 5, 8051 Zürich", Zürich,«Ihr neues Wohnreich in Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,97,2420,8051,"Luegislandstrasse 80, 8051 Zürich", Zürich,«Wohnen in der Nähe des Schwamendingerplatzes»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,34,1330,8051,"Luegislandstrasse 84, 8051 Zürich", Zürich,«Die perfekte Singlewohnung an zentraler Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,49,1440,8051,"Grosswiesenstrasse 36, 8051 Zürich", Zürich,«Charmante Wohnung befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,60,1640,8051,"Grosswiesenstrasse 40, 8051 Zürich", Zürich,«Charmante Wohnung befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,81,2410,8051,"Glattstegweg 5, 8051 Zürich", Zürich,«Beim Schwamendingerplatz und trotzdem ruhig gelegen.»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,58,2273,8051,"Grosswiesenstrasse 147, 8051 Zürich", Zürich,«Moderner Grundriss mit offenem Wohn- und Küchenbereich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,58,2115,8051,"Grosswiesenstrasse 145, 8051 Zürich", Zürich,«Modernes Wohnen in Hirzenbach»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,41,1320,8051,"Grosswiesenstrasse 8, 8051 Zürich", Zürich,«Charmante Wohnung befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,82,3095,8051,"Stettbachstrasse 43, 8051 Zürich", Zürich,«Attikawohnung mit grosser Sonnenterrasse im Minergie-Gebäude»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,53,1722,8051,"Blauäcker 12/14/16, 8051 Zürich", Zürich,«Tolle Wohnung an bester Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,58,1590,8051,"Grosswiesenstrasse 30, 8051 Zürich", Zürich,«Charmante Wohnung befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,92,2937,8051,"Heerenschürlistrasse 1, 8051 Zürich", Zürich,«Wunderschöne Wohnung mit gemütlicher Dachterrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,30,3790,8008,"Baurstrasse 29, 8008 Zürich", Zürich,«ERFRISCHEND & FARBENFROH - LANGEWEILE ADIÒS! SENIOR STUDIO APARTMENT»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,25,3490,8008,"Baurstrasse 29, 8008 Zürich", Zürich,«HIGH QUALITY SERVICED STUDIO APARTMENT IN SEEFELD 2 mins from the lake»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,62,2970,8008,"Forchstrasse 84, 8008 Zürich", Zürich,"«Teilsanierte Wohnungen im Seefeld, 3. OG»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,128,5710,8008,"Mühlebachstr. 28, 8008 Zürich", Zürich,«Wunderschöne Attikawohnung im Seefeld»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,169,9000,8008,"Utoquai 37, 8008 Zürich", Zürich,«Exklusiver Seeblick: Luxuswohnen an Zürichs Ufer»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,60,3900,8008,"Zimmergasse 8, 8008 Zürich", Zürich,«Seefeld möblierte 2Zi. befristet»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,53,2525,8008,"Seefeldstrasse, 8008 Zürich", Zürich,«Appartement Zürich - 2 pièces»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,75,6900,8008,"Zollikerstrasse 227, 8008 Zürich", Zürich,«2.5 Zimmerwohnung mit Seesicht und Garten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,53,3730,8008,"Forchstrasse 84, 8008 Zürich", Zürich,«Erstvermietung moderner 2.5 Zimmer Attikawohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,101,4800,8008,8008 Zürich, Zürich,"«MODERN, HELL, SMART-HOME, GESICHERTE UMGEBUNG»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,30,3890,8008,"Baurstrasse 29, 8008 Zürich", Zürich,«Senior 1.5 room apartment with balcony»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,36,1655,8008,"Nebelbachstrasse 5, 8008 Zürich", Zürich,«Moderne Wohnung im Seefeld in unmittelbarer Nähe zum Zürichsee»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,111,5300,8008,"Lindenstrasse 21, 8008 Zürich", Zürich,«Exklusive Maisonette-Wohnung bei der Chinawiese»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,37,1875,8008,"Südstrasse 3, 8008 Zürich", Zürich,"«Klein, aber fein: Die perfekte Wohnung für Singles im beliebten Seefeld»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,70,2990,8008,"Zollikerstrasse 164, 8008 Zürich", Zürich,«Hier wohnen Sie im ersten Monat gratis!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,70,1625,8049,8049 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 2 ZI-WOHNUNG IN ZÜRICH - KREIS 10 HÖNGG»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,90,1750,8049,"Am Holbrig 2, 8049 Zürich", Zürich,«BEFRISTETES WOHNEN BIS 31. MÄRZ 2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,43,1830,8049,"Limmattalstrasse 244, 8049 Zürich", Zürich,«Helle 2-Zimmer-Wohnung in Zürich Höngg zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,93,2750,8049,"Am Holbrig 12, 8049 Zürich", Zürich,«BEFRISTETES WOHNEN BIS 31. MÄRZ 2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,22,2150,8049,"Am Wasser 161, 8049 Zürich", Zürich,«WOW AN DER LIMMAT»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,32,2250,8049,"Am Wasser 161, 8049 Zürich", Zürich,«MÖBLIERTE WOHNUNG DIREKT AN DER LIMMAT»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
